id,value,location,sample date,measure
904737,0.284,Chai,31-May-14,Methylosmoline
2564971,7.15,Somchair,5-Jun-14,Dissolved oxygen
2564974,445,Somchair,5-Jun-14,Total dissolved salts
2564976,0.0359,Somchair,5-Jun-14,Nitrites
2564977,2.9769,Somchair,5-Jun-14,Nitrates
2564979,0.0887,Somchair,5-Jun-14,Orthophosphate-phosphorus
2564981,22.5,Somchair,5-Jun-14,Sodium
2564982,3.3,Somchair,5-Jun-14,Potassium
2564984,21.6,Somchair,5-Jun-14,Magnesium
2564986,80.5,Somchair,5-Jun-14,Sulphates
2565000,0,Somchair,5-Jun-14,"p,p-DDT"
2565001,0,Somchair,5-Jun-14,gamma-Hexachlorocyclohexane
2565964,4.06,Busarakhan,5-Jun-14,Dissolved oxygen
2565965,219,Busarakhan,5-Jun-14,Total hardness
2565968,379,Busarakhan,5-Jun-14,Total dissolved salts
2565970,0.0249,Busarakhan,5-Jun-14,Nitrites
2565971,1.0188,Busarakhan,5-Jun-14,Nitrates
2565973,0.0623,Busarakhan,5-Jun-14,Orthophosphate-phosphorus
2565975,2.44,Busarakhan,5-Jun-14,Dissolved silicates
2565976,20.4,Busarakhan,5-Jun-14,Sodium
2565977,2.9,Busarakhan,5-Jun-14,Potassium
2565979,11.9,Busarakhan,5-Jun-14,Magnesium
2565981,56.1,Busarakhan,5-Jun-14,Sulphates
2565995,0,Busarakhan,5-Jun-14,"p,p-DDT"
2565996,0,Busarakhan,5-Jun-14,gamma-Hexachlorocyclohexane
2565012,7.65,Somchair,11-Jun-14,Dissolved oxygen
2565014,0.042,Somchair,11-Jun-14,Nitrites
2565015,1.9178,Somchair,11-Jun-14,Nitrates
2565017,0.10921,Somchair,11-Jun-14,Orthophosphate-phosphorus
2566007,7.3,Busarakhan,11-Jun-14,Dissolved oxygen
2566009,0.0179,Busarakhan,11-Jun-14,Nitrites
2566010,1.5284,Busarakhan,11-Jun-14,Nitrates
2566012,0.12714,Busarakhan,11-Jun-14,Orthophosphate-phosphorus
2566014,2.56,Busarakhan,11-Jun-14,Dissolved silicates
2622954,8.19,Kannika,12-Jun-14,Dissolved oxygen
2622956,171.77,Kannika,12-Jun-14,Total hardness
2622960,243,Kannika,12-Jun-14,Total dissolved salts
2622962,0.0109,Kannika,12-Jun-14,Nitrites
2622963,0.819,Kannika,12-Jun-14,Nitrates
2622965,0.0577,Kannika,12-Jun-14,Orthophosphate-phosphorus
2622967,15.3,Kannika,12-Jun-14,Sodium
2622968,2.7,Kannika,12-Jun-14,Potassium
2622970,9.73,Kannika,12-Jun-14,Magnesium
2622973,0.09,Kannika,12-Jun-14,Manganese
2622974,0,Kannika,12-Jun-14,Manganese
2622975,37.5,Kannika,12-Jun-14,Zinc
2622977,2.3,Kannika,12-Jun-14,Copper
2622981,3.3,Kannika,12-Jun-14,Lead
2622985,0.05,Kannika,12-Jun-14,Mercury
2622987,1.6,Kannika,12-Jun-14,Nickel
2622998,0,Kannika,12-Jun-14,"p,p-DDT"
2622999,0,Kannika,12-Jun-14,gamma-Hexachlorocyclohexane
2623456,8.07,Kannika,12-Jun-14,Dissolved oxygen
2623458,163.76,Kannika,12-Jun-14,Total hardness
2623462,239.4,Kannika,12-Jun-14,Total dissolved salts
2623464,0.0131,Kannika,12-Jun-14,Nitrites
2623465,0.74919,Kannika,12-Jun-14,Nitrates
2623467,0.0528,Kannika,12-Jun-14,Orthophosphate-phosphorus
2623469,15.2,Kannika,12-Jun-14,Sodium
2623470,2.5,Kannika,12-Jun-14,Potassium
2623472,10.7,Kannika,12-Jun-14,Magnesium
2623474,0.431,Kannika,12-Jun-14,Iron
2623476,0.134,Kannika,12-Jun-14,Manganese
2623477,0,Kannika,12-Jun-14,Manganese
2623478,37.5,Kannika,12-Jun-14,Zinc
2623480,2.3,Kannika,12-Jun-14,Copper
2623484,2.5,Kannika,12-Jun-14,Lead
2623488,0.05,Kannika,12-Jun-14,Mercury
2623490,1.6,Kannika,12-Jun-14,Nickel
2623501,0,Kannika,12-Jun-14,"p,p-DDT"
2623502,0,Kannika,12-Jun-14,gamma-Hexachlorocyclohexane
2623958,8.14,Kannika,12-Jun-14,Dissolved oxygen
2623960,167.7,Kannika,12-Jun-14,Total hardness
2623964,244,Kannika,12-Jun-14,Total dissolved salts
2623966,0.0131,Kannika,12-Jun-14,Nitrites
2623967,0.7792,Kannika,12-Jun-14,Nitrates
2623969,0.0557,Kannika,12-Jun-14,Orthophosphate-phosphorus
2623971,15.4,Kannika,12-Jun-14,Sodium
2623972,2.6,Kannika,12-Jun-14,Potassium
2623974,9.73,Kannika,12-Jun-14,Magnesium
2623976,0.439,Kannika,12-Jun-14,Iron
2623978,0,Kannika,12-Jun-14,Manganese
2623979,0,Kannika,12-Jun-14,Manganese
2623980,37.5,Kannika,12-Jun-14,Zinc
2623982,2.5,Kannika,12-Jun-14,Copper
2623986,2.5,Kannika,12-Jun-14,Lead
2623990,0.05,Kannika,12-Jun-14,Mercury
2623992,1.6,Kannika,12-Jun-14,Nickel
2624003,0,Kannika,12-Jun-14,"p,p-DDT"
2624004,0,Kannika,12-Jun-14,gamma-Hexachlorocyclohexane
902535,0.323,Chai,12-Jun-14,Methylosmoline
903672,0.337,Chai,12-Jun-14,Methylosmoline
904794,0.273,Chai,12-Jun-14,Methylosmoline
2578200,8.74,Chai,13-Jun-14,Dissolved oxygen
2578201,206.48,Chai,13-Jun-14,Total hardness
2578204,220,Chai,13-Jun-14,Total dissolved salts
2578206,0.01,Chai,13-Jun-14,Nitrites
2578207,1.1686,Chai,13-Jun-14,Nitrates
2578209,0.029,Chai,13-Jun-14,Orthophosphate-phosphorus
2578211,1.48,Chai,13-Jun-14,Dissolved silicates
2578212,16.5,Chai,13-Jun-14,Sodium
2578213,1.5,Chai,13-Jun-14,Potassium
2578215,11.9,Chai,13-Jun-14,Magnesium
2578217,34.9,Chai,13-Jun-14,Sulphates
2578219,0,Chai,13-Jun-14,Manganese
2578232,0,Chai,13-Jun-14,"p,p-DDT"
2578233,0,Chai,13-Jun-14,gamma-Hexachlorocyclohexane
2579195,8.3,Chai,13-Jun-14,Dissolved oxygen
2579196,168.032,Chai,13-Jun-14,Total hardness
2579199,221,Chai,13-Jun-14,Total dissolved salts
2579201,0.0149,Chai,13-Jun-14,Nitrites
2579202,1.0889,Chai,13-Jun-14,Nitrates
2579204,0.0225,Chai,13-Jun-14,Orthophosphate-phosphorus
2579206,1.68,Chai,13-Jun-14,Dissolved silicates
2579207,16.8,Chai,13-Jun-14,Sodium
2579208,1.4,Chai,13-Jun-14,Potassium
2579210,7.3,Chai,13-Jun-14,Magnesium
2579212,35.8,Chai,13-Jun-14,Sulphates
2579214,0,Chai,13-Jun-14,Manganese
2579227,0,Chai,13-Jun-14,"p,p-DDT"
2579228,0,Chai,13-Jun-14,gamma-Hexachlorocyclohexane
2580190,8.43,Chai,13-Jun-14,Dissolved oxygen
2580191,177.82,Chai,13-Jun-14,Total hardness
2580194,229,Chai,13-Jun-14,Total dissolved salts
2580196,0.0192,Chai,13-Jun-14,Nitrites
2580197,1.0688,Chai,13-Jun-14,Nitrates
2580199,0.0297,Chai,13-Jun-14,Orthophosphate-phosphorus
2580201,1.54,Chai,13-Jun-14,Dissolved silicates
2580202,17,Chai,13-Jun-14,Sodium
2580203,1.5,Chai,13-Jun-14,Potassium
2580205,14.6,Chai,13-Jun-14,Magnesium
2580207,32.5,Chai,13-Jun-14,Sulphates
2580209,0,Chai,13-Jun-14,Manganese
2580222,0,Chai,13-Jun-14,"p,p-DDT"
2580223,0,Chai,13-Jun-14,gamma-Hexachlorocyclohexane
913472,0.325,Sakda,13-Jun-14,Methylosmoline
914437,0.296,Sakda,13-Jun-14,Methylosmoline
915391,0.315,Sakda,13-Jun-14,Methylosmoline
2561583,7.7,Boonsri,14-Jun-14,Dissolved oxygen
2561584,90.33,Boonsri,14-Jun-14,Oxygen saturation
2561586,193.7,Boonsri,14-Jun-14,Total hardness
2561590,199,Boonsri,14-Jun-14,Total dissolved salts
2561592,0.023,Boonsri,14-Jun-14,Nitrites
2561593,0.789,Boonsri,14-Jun-14,Nitrates
2561595,0.118,Boonsri,14-Jun-14,Orthophosphate-phosphorus
2561597,2.1,Boonsri,14-Jun-14,Dissolved silicates
2561598,19,Boonsri,14-Jun-14,Sodium
2561599,2,Boonsri,14-Jun-14,Potassium
2561601,15.52,Boonsri,14-Jun-14,Magnesium
2561603,34.32,Boonsri,14-Jun-14,Sulphates
2562799,7.78,Boonsri,14-Jun-14,Dissolved oxygen
2562800,91.22,Boonsri,14-Jun-14,Oxygen saturation
2562802,181.58,Boonsri,14-Jun-14,Total hardness
2562806,200,Boonsri,14-Jun-14,Total dissolved salts
2562808,0.018,Boonsri,14-Jun-14,Nitrites
2562809,0.744,Boonsri,14-Jun-14,Nitrates
2562811,0.104,Boonsri,14-Jun-14,Orthophosphate-phosphorus
2562813,2,Boonsri,14-Jun-14,Dissolved silicates
2562814,19,Boonsri,14-Jun-14,Sodium
2562815,1,Boonsri,14-Jun-14,Potassium
2562817,13.58,Boonsri,14-Jun-14,Magnesium
2562819,35.84,Boonsri,14-Jun-14,Sulphates
2563893,7.61,Boonsri,14-Jun-14,Dissolved oxygen
2563894,89.17,Boonsri,14-Jun-14,Oxygen saturation
2563896,185.68,Boonsri,14-Jun-14,Total hardness
2563900,198,Boonsri,14-Jun-14,Total dissolved salts
2563902,0.026,Boonsri,14-Jun-14,Nitrites
2563903,0.692,Boonsri,14-Jun-14,Nitrates
2563905,0.107,Boonsri,14-Jun-14,Orthophosphate-phosphorus
2563907,2.3,Boonsri,14-Jun-14,Dissolved silicates
2563908,20,Boonsri,14-Jun-14,Sodium
2563909,3,Boonsri,14-Jun-14,Potassium
2563911,15.52,Boonsri,14-Jun-14,Magnesium
2563913,34.68,Boonsri,14-Jun-14,Sulphates
911611,0.299,Kannika,15-Jun-14,Methylosmoline
912517,0.332,Kannika,15-Jun-14,Methylosmoline
2624455,7.83,Sakda,19-Jun-14,Dissolved oxygen
2624457,171.6,Sakda,19-Jun-14,Total hardness
2624461,243.2,Sakda,19-Jun-14,Total dissolved salts
2624463,0.00304,Sakda,19-Jun-14,Nitrites
2624464,0.5494,Sakda,19-Jun-14,Nitrates
2624465,0.015,Sakda,19-Jun-14,Orthophosphate-phosphorus
2624467,13.3,Sakda,19-Jun-14,Sodium
2624468,2.3,Sakda,19-Jun-14,Potassium
2624470,11.87,Sakda,19-Jun-14,Magnesium
2624472,0,Sakda,19-Jun-14,Iron
2624474,0,Sakda,19-Jun-14,Manganese
2624475,0,Sakda,19-Jun-14,Manganese
2624488,0,Sakda,19-Jun-14,"p,p-DDT"
2624489,0,Sakda,19-Jun-14,gamma-Hexachlorocyclohexane
2624952,7.7,Sakda,19-Jun-14,Dissolved oxygen
2624954,167.7,Sakda,19-Jun-14,Total hardness
2624958,245,Sakda,19-Jun-14,Total dissolved salts
2624960,0.00304,Sakda,19-Jun-14,Nitrites
2624961,0.4895,Sakda,19-Jun-14,Nitrates
2624962,0.015,Sakda,19-Jun-14,Orthophosphate-phosphorus
2624964,13.2,Sakda,19-Jun-14,Sodium
2624965,2.2,Sakda,19-Jun-14,Potassium
2624967,10.7,Sakda,19-Jun-14,Magnesium
2624969,0,Sakda,19-Jun-14,Iron
2624971,0,Sakda,19-Jun-14,Manganese
2624972,0,Sakda,19-Jun-14,Manganese
2624985,0,Sakda,19-Jun-14,"p,p-DDT"
2624986,0,Sakda,19-Jun-14,gamma-Hexachlorocyclohexane
2625449,7.79,Sakda,19-Jun-14,Dissolved oxygen
2625451,169.63,Sakda,19-Jun-14,Total hardness
2625455,246,Sakda,19-Jun-14,Total dissolved salts
2625457,0.00304,Sakda,19-Jun-14,Nitrites
2625458,0.5193,Sakda,19-Jun-14,Nitrates
2625459,0.015,Sakda,19-Jun-14,Orthophosphate-phosphorus
2625461,13.3,Sakda,19-Jun-14,Sodium
2625462,2.3,Sakda,19-Jun-14,Potassium
2625464,10.21,Sakda,19-Jun-14,Magnesium
2625466,0,Sakda,19-Jun-14,Iron
2625468,0,Sakda,19-Jun-14,Manganese
2625469,0,Sakda,19-Jun-14,Manganese
2625482,0,Sakda,19-Jun-14,"p,p-DDT"
2625483,0,Sakda,19-Jun-14,gamma-Hexachlorocyclohexane
2567319,8.3,Achara,20-Jun-14,Dissolved oxygen
2567320,93,Achara,20-Jun-14,Oxygen saturation
2567322,78.2,Achara,20-Jun-14,Total hardness
2567326,125,Achara,20-Jun-14,Total dissolved salts
2567328,0.021,Achara,20-Jun-14,Nitrites
2567329,0.66,Achara,20-Jun-14,Nitrates
2567331,0,Achara,20-Jun-14,Orthophosphate-phosphorus
2567333,1.1,Achara,20-Jun-14,Dissolved silicates
2567334,5.7,Achara,20-Jun-14,Sodium
2567335,2.4,Achara,20-Jun-14,Potassium
2567337,4.2,Achara,20-Jun-14,Magnesium
2567339,14.9,Achara,20-Jun-14,Sulphates
2567341,0,Achara,20-Jun-14,Manganese
2567347,0,Achara,20-Jun-14,Mercury
2567355,0,Achara,20-Jun-14,"p,p-DDT"
2567356,0,Achara,20-Jun-14,gamma-Hexachlorocyclohexane
2578244,7.28,Chai,20-Jun-14,Dissolved oxygen
2578246,0.0161,Chai,20-Jun-14,Nitrites
2578247,0.8581,Chai,20-Jun-14,Nitrates
2578249,0.02009,Chai,20-Jun-14,Orthophosphate-phosphorus
2578251,1.2,Chai,20-Jun-14,Dissolved silicates
2579239,7.45,Chai,20-Jun-14,Dissolved oxygen
2579241,0.0131,Chai,20-Jun-14,Nitrites
2579242,0.7632,Chai,20-Jun-14,Nitrates
2579244,0.016,Chai,20-Jun-14,Orthophosphate-phosphorus
2579246,1.05,Chai,20-Jun-14,Dissolved silicates
2580234,7.01,Chai,20-Jun-14,Dissolved oxygen
2580235,206.48,Chai,20-Jun-14,Total hardness
2580237,0.0119,Chai,20-Jun-14,Nitrites
2580238,0.7641,Chai,20-Jun-14,Nitrates
2580240,0.0134,Chai,20-Jun-14,Orthophosphate-phosphorus
2580242,1.03,Chai,20-Jun-14,Dissolved silicates
889464,0.288,Boonsri,20-Jun-14,Methylosmoline
891009,0.316,Boonsri,20-Jun-14,Methylosmoline
892443,0.339,Boonsri,20-Jun-14,Methylosmoline
2561620,7.53,Boonsri,21-Jun-14,Dissolved oxygen
2561621,90.5,Boonsri,21-Jun-14,Oxygen saturation
2561623,181.58,Boonsri,21-Jun-14,Total hardness
2561627,199,Boonsri,21-Jun-14,Total dissolved salts
2561629,0.021,Boonsri,21-Jun-14,Nitrites
2561630,0.773,Boonsri,21-Jun-14,Nitrates
2561632,0.156,Boonsri,21-Jun-14,Orthophosphate-phosphorus
2561634,2.8,Boonsri,21-Jun-14,Dissolved silicates
2561635,14,Boonsri,21-Jun-14,Sodium
2561636,2,Boonsri,21-Jun-14,Potassium
2561638,10.67,Boonsri,21-Jun-14,Magnesium
2561640,35.77,Boonsri,21-Jun-14,Sulphates
2561641,55.4,Boonsri,21-Jun-14,Zinc
2561643,3.207,Boonsri,21-Jun-14,Copper
2561647,3.37,Boonsri,21-Jun-14,Lead
2561651,0.031,Boonsri,21-Jun-14,Mercury
2561653,2,Boonsri,21-Jun-14,Nickel
2561664,0,Boonsri,21-Jun-14,"p,p-DDT"
2561665,0,Boonsri,21-Jun-14,gamma-Hexachlorocyclohexane
2562836,7.19,Boonsri,21-Jun-14,Dissolved oxygen
2562837,86.42,Boonsri,21-Jun-14,Oxygen saturation
2562839,190.13,Boonsri,21-Jun-14,Total hardness
2562843,201,Boonsri,21-Jun-14,Total dissolved salts
2562845,0.024,Boonsri,21-Jun-14,Nitrites
2562846,0.656,Boonsri,21-Jun-14,Nitrates
2562847,0.114,Boonsri,21-Jun-14,Orthophosphate-phosphorus
2562849,2,Boonsri,21-Jun-14,Dissolved silicates
2562850,14,Boonsri,21-Jun-14,Sodium
2562851,2,Boonsri,21-Jun-14,Potassium
2562853,10.67,Boonsri,21-Jun-14,Magnesium
2562855,28.1,Boonsri,21-Jun-14,Sulphates
2562856,56.2,Boonsri,21-Jun-14,Zinc
2562858,2.88,Boonsri,21-Jun-14,Copper
2562862,3.968,Boonsri,21-Jun-14,Lead
2562866,0.0265,Boonsri,21-Jun-14,Mercury
2562868,2,Boonsri,21-Jun-14,Nickel
2562879,0,Boonsri,21-Jun-14,"p,p-DDT"
2562880,0,Boonsri,21-Jun-14,gamma-Hexachlorocyclohexane
2563930,8.1,Boonsri,21-Jun-14,Dissolved oxygen
2563931,97.36,Boonsri,21-Jun-14,Oxygen saturation
2563933,177.66,Boonsri,21-Jun-14,Total hardness
2563937,200,Boonsri,21-Jun-14,Total dissolved salts
2563939,0.015,Boonsri,21-Jun-14,Nitrites
2563940,0.743,Boonsri,21-Jun-14,Nitrates
2563942,0.126,Boonsri,21-Jun-14,Orthophosphate-phosphorus
2563944,2,Boonsri,21-Jun-14,Dissolved silicates
2563945,14,Boonsri,21-Jun-14,Sodium
2563946,3,Boonsri,21-Jun-14,Potassium
2563948,10.67,Boonsri,21-Jun-14,Magnesium
2563950,34.8,Boonsri,21-Jun-14,Sulphates
2563951,49.5,Boonsri,21-Jun-14,Zinc
2563953,2.719,Boonsri,21-Jun-14,Copper
2563957,3.23,Boonsri,21-Jun-14,Lead
2563961,0.0463,Boonsri,21-Jun-14,Mercury
2563963,2,Boonsri,21-Jun-14,Nickel
2563974,0,Boonsri,21-Jun-14,"p,p-DDT"
2563975,0,Boonsri,21-Jun-14,gamma-Hexachlorocyclohexane
2566767,11.7,Decha,21-Jun-14,Dissolved oxygen
2566769,205.71,Decha,21-Jun-14,Total hardness
2566773,295,Decha,21-Jun-14,Total dissolved salts
2566775,0.023,Decha,21-Jun-14,Nitrites
2566776,0.842,Decha,21-Jun-14,Nitrates
2566778,0.0105,Decha,21-Jun-14,Orthophosphate-phosphorus
2566780,6.02,Decha,21-Jun-14,Dissolved silicates
2566781,22.87,Decha,21-Jun-14,Sodium
2566782,3.98,Decha,21-Jun-14,Potassium
2566784,15.86,Decha,21-Jun-14,Magnesium
2566786,39.9,Decha,21-Jun-14,Sulphates
2566787,0,Decha,21-Jun-14,Iron
2566789,0,Decha,21-Jun-14,Manganese
2566790,0,Decha,21-Jun-14,Manganese
2566791,2.94,Decha,21-Jun-14,Zinc
2566793,1.27,Decha,21-Jun-14,Copper
2566797,0,Decha,21-Jun-14,Lead
2566801,0.02,Decha,21-Jun-14,Mercury
2566803,1.25,Decha,21-Jun-14,Nickel
2566810,0.2,Decha,21-Jun-14,Petroleum hydrocarbons
2566812,0,Decha,21-Jun-14,"p,p-DDT"
2566813,0,Decha,21-Jun-14,gamma-Hexachlorocyclohexane
2627536,6.57,Kohsoom,25-Jun-14,Dissolved oxygen
2627537,86.7,Kohsoom,25-Jun-14,Oxygen saturation
2627539,245.8,Kohsoom,25-Jun-14,Total hardness
2627543,337,Kohsoom,25-Jun-14,Total dissolved salts
2627545,0.022,Kohsoom,25-Jun-14,Nitrites
2627546,0.014,Kohsoom,25-Jun-14,Nitrates
2627548,1.054,Kohsoom,25-Jun-14,Orthophosphate-phosphorus
2627550,18.8,Kohsoom,25-Jun-14,Sodium
2627551,2.5,Kohsoom,25-Jun-14,Potassium
2627553,14.92,Kohsoom,25-Jun-14,Magnesium
2627555,38.611,Kohsoom,25-Jun-14,Sulphates
2627556,9,Kohsoom,25-Jun-14,Zinc
2627558,6.1,Kohsoom,25-Jun-14,Copper
2627562,1.8,Kohsoom,25-Jun-14,Lead
2627566,17,Kohsoom,25-Jun-14,Nickel
2627577,0,Kohsoom,25-Jun-14,"p,p-DDT"
2627578,0,Kohsoom,25-Jun-14,gamma-Hexachlorocyclohexane
905785,0.333,Somchair,26-Jun-14,Methylosmoline
906375,0.252,Busarakhan,26-Jun-14,Methylosmoline
2566818,0.016,Decha,27-Jun-14,Nitrites
2566819,0.447,Decha,27-Jun-14,Nitrates
2566821,0.0105,Decha,27-Jun-14,Orthophosphate-phosphorus
2576005,5.85,Tansanee,27-Jun-14,Dissolved oxygen
2576006,65.34,Tansanee,27-Jun-14,Oxygen saturation
2576008,176.503,Tansanee,27-Jun-14,Total hardness
2576012,658,Tansanee,27-Jun-14,Total dissolved salts
2576014,0.162,Tansanee,27-Jun-14,Nitrites
2576015,1.159,Tansanee,27-Jun-14,Nitrates
2576017,0.074,Tansanee,27-Jun-14,Orthophosphate-phosphorus
2576019,206.32,Tansanee,27-Jun-14,Sodium
2576020,7.54,Tansanee,27-Jun-14,Potassium
2576022,39.11,Tansanee,27-Jun-14,Magnesium
2576024,74.8,Tansanee,27-Jun-14,Sulphates
2576026,0.074,Tansanee,27-Jun-14,Manganese
2576033,2.94,Tansanee,27-Jun-14,Dissolved organic carbon
2624493,6.87,Sakda,4-Jul-14,Dissolved oxygen
2624495,144.54,Sakda,4-Jul-14,Total hardness
2624499,219.2,Sakda,4-Jul-14,Total dissolved salts
2624501,0.0261,Sakda,4-Jul-14,Nitrites
2624502,0.5494,Sakda,4-Jul-14,Nitrates
2624503,0.0209,Sakda,4-Jul-14,Orthophosphate-phosphorus
2624505,12.9,Sakda,4-Jul-14,Sodium
2624506,2.3,Sakda,4-Jul-14,Potassium
2624508,9.77,Sakda,4-Jul-14,Magnesium
2624510,37.68,Sakda,4-Jul-14,Sulphates
2624511,0.262,Sakda,4-Jul-14,Iron
2624513,0,Sakda,4-Jul-14,Manganese
2624514,0,Sakda,4-Jul-14,Manganese
2624520,0.015,Sakda,4-Jul-14,Mercury
2624527,0,Sakda,4-Jul-14,"p,p-DDT"
2624528,0,Sakda,4-Jul-14,gamma-Hexachlorocyclohexane
2624990,6.73,Sakda,4-Jul-14,Dissolved oxygen
2624992,142.4,Sakda,4-Jul-14,Total hardness
2624996,238.6,Sakda,4-Jul-14,Total dissolved salts
2624998,0.0249,Sakda,4-Jul-14,Nitrites
2624999,0.5295,Sakda,4-Jul-14,Nitrates
2625000,0.0189,Sakda,4-Jul-14,Orthophosphate-phosphorus
2625002,12.7,Sakda,4-Jul-14,Sodium
2625003,2.3,Sakda,4-Jul-14,Potassium
2625005,10.75,Sakda,4-Jul-14,Magnesium
2625007,37.33,Sakda,4-Jul-14,Sulphates
2625008,0.378,Sakda,4-Jul-14,Iron
2625010,0,Sakda,4-Jul-14,Manganese
2625011,0,Sakda,4-Jul-14,Manganese
2625017,0.043,Sakda,4-Jul-14,Mercury
2625024,0,Sakda,4-Jul-14,"p,p-DDT"
2625025,0,Sakda,4-Jul-14,gamma-Hexachlorocyclohexane
2625487,6.7,Sakda,4-Jul-14,Dissolved oxygen
2625489,148.45,Sakda,4-Jul-14,Total hardness
2625493,230,Sakda,4-Jul-14,Total dissolved salts
2625495,0.028,Sakda,4-Jul-14,Nitrites
2625496,0.5395,Sakda,4-Jul-14,Nitrates
2625497,0.0199,Sakda,4-Jul-14,Orthophosphate-phosphorus
2625499,13.1,Sakda,4-Jul-14,Sodium
2625500,2.4,Sakda,4-Jul-14,Potassium
2625502,9.77,Sakda,4-Jul-14,Magnesium
2625504,38.21,Sakda,4-Jul-14,Sulphates
2625505,0.522,Sakda,4-Jul-14,Iron
2625507,0,Sakda,4-Jul-14,Manganese
2625508,0,Sakda,4-Jul-14,Manganese
2625514,0,Sakda,4-Jul-14,Mercury
2625521,0,Sakda,4-Jul-14,"p,p-DDT"
2625522,0,Sakda,4-Jul-14,gamma-Hexachlorocyclohexane
902595,0.309,Chai,7-Jul-14,Methylosmoline
903731,0.299,Chai,7-Jul-14,Methylosmoline
904853,0.256,Chai,7-Jul-14,Methylosmoline
2623003,7.31,Kannika,10-Jul-14,Dissolved oxygen
2623005,156.46,Kannika,10-Jul-14,Total hardness
2623009,222,Kannika,10-Jul-14,Total dissolved salts
2623011,0.04104,Kannika,10-Jul-14,Nitrites
2623012,0.6394,Kannika,10-Jul-14,Nitrates
2623013,0.02282,Kannika,10-Jul-14,Orthophosphate-phosphorus
2623015,12.7,Kannika,10-Jul-14,Sodium
2623016,2.3,Kannika,10-Jul-14,Potassium
2623018,11.73,Kannika,10-Jul-14,Magnesium
2623020,28.31,Kannika,10-Jul-14,Sulphates
2623021,0.441,Kannika,10-Jul-14,Iron
2623023,0.044,Kannika,10-Jul-14,Manganese
2623024,0,Kannika,10-Jul-14,Manganese
2623025,37.5,Kannika,10-Jul-14,Zinc
2623031,0,Kannika,10-Jul-14,Mercury
2623038,0,Kannika,10-Jul-14,"p,p-DDT"
2623039,0,Kannika,10-Jul-14,gamma-Hexachlorocyclohexane
2623506,7.42,Kannika,10-Jul-14,Dissolved oxygen
2623508,146.5,Kannika,10-Jul-14,Total hardness
2623512,225.6,Kannika,10-Jul-14,Total dissolved salts
2623514,0.0371,Kannika,10-Jul-14,Nitrites
2623515,0.6093,Kannika,10-Jul-14,Nitrates
2623516,0.02608,Kannika,10-Jul-14,Orthophosphate-phosphorus
2623518,12.5,Kannika,10-Jul-14,Sodium
2623519,2.2,Kannika,10-Jul-14,Potassium
2623521,11.24,Kannika,10-Jul-14,Magnesium
2623523,30.16,Kannika,10-Jul-14,Sulphates
2623524,0.415,Kannika,10-Jul-14,Iron
2623526,0.043,Kannika,10-Jul-14,Manganese
2623527,0,Kannika,10-Jul-14,Manganese
2623533,0.015,Kannika,10-Jul-14,Mercury
2623540,0,Kannika,10-Jul-14,"p,p-DDT"
2623541,0,Kannika,10-Jul-14,gamma-Hexachlorocyclohexane
2624008,7.35,Kannika,10-Jul-14,Dissolved oxygen
2624010,152.5,Kannika,10-Jul-14,Total hardness
2624014,219,Kannika,10-Jul-14,Total dissolved salts
2624016,0.0389,Kannika,10-Jul-14,Nitrites
2624017,0.61924,Kannika,10-Jul-14,Nitrates
2624018,0.029,Kannika,10-Jul-14,Orthophosphate-phosphorus
2624020,12.6,Kannika,10-Jul-14,Sodium
2624021,2.2,Kannika,10-Jul-14,Potassium
2624023,11.73,Kannika,10-Jul-14,Magnesium
2624025,29.84,Kannika,10-Jul-14,Sulphates
2624026,0.4,Kannika,10-Jul-14,Iron
2624028,0.039,Kannika,10-Jul-14,Manganese
2624029,0,Kannika,10-Jul-14,Manganese
2624030,37.5,Kannika,10-Jul-14,Zinc
2624036,0.021,Kannika,10-Jul-14,Mercury
2624043,0,Kannika,10-Jul-14,"p,p-DDT"
2624044,0,Kannika,10-Jul-14,gamma-Hexachlorocyclohexane
913513,0.287,Sakda,11-Jul-14,Methylosmoline
914478,0.292,Sakda,11-Jul-14,Methylosmoline
915432,0.327,Sakda,11-Jul-14,Methylosmoline
2565055,6.35,Somchair,12-Jul-14,Dissolved oxygen
2565058,346,Somchair,12-Jul-14,Total dissolved salts
2565060,0.01,Somchair,12-Jul-14,Nitrites
2565061,1.3885,Somchair,12-Jul-14,Nitrates
2565063,0.032,Somchair,12-Jul-14,Orthophosphate-phosphorus
2565066,14.6,Somchair,12-Jul-14,Magnesium
2565068,37.5,Somchair,12-Jul-14,Zinc
2565070,2.6,Somchair,12-Jul-14,Copper
2565074,1.9,Somchair,12-Jul-14,Lead
2565078,0.05,Somchair,12-Jul-14,Mercury
2565080,0,Somchair,12-Jul-14,Nickel
2565088,0,Somchair,12-Jul-14,"p,p-DDT"
2565089,0,Somchair,12-Jul-14,gamma-Hexachlorocyclohexane
2566051,6.19,Busarakhan,12-Jul-14,Dissolved oxygen
2566052,160,Busarakhan,12-Jul-14,Total hardness
2566055,280,Busarakhan,12-Jul-14,Total dissolved salts
2566057,0.0149,Busarakhan,12-Jul-14,Nitrites
2566058,0.8222,Busarakhan,12-Jul-14,Nitrates
2566060,0.05216,Busarakhan,12-Jul-14,Orthophosphate-phosphorus
2566062,2.14,Busarakhan,12-Jul-14,Dissolved silicates
2566064,9.73,Busarakhan,12-Jul-14,Magnesium
