id,value,location,sample date,measure
906263,0.309,Busarakhan,3-May-14,Methylosmoline
906264,0.225,Busarakhan,3-May-14,Chlorodinine
2622914,19.6,Kannika,8-May-14,Water temperature
2622917,8.59,Kannika,8-May-14,Dissolved oxygen
2622919,178.5,Kannika,8-May-14,Total hardness
2622920,164.7,Kannika,8-May-14,Bicarbonates
2622923,261.4,Kannika,8-May-14,Total dissolved salts
2622924,0.09594,Kannika,8-May-14,Ammonium
2622925,0.0128,Kannika,8-May-14,Nitrites
2622926,1.0396,Kannika,8-May-14,Nitrates
2622927,1.39,Kannika,8-May-14,Total nitrogen
2622928,0.017,Kannika,8-May-14,Orthophosphate-phosphorus
2622929,0.094,Kannika,8-May-14,Total phosphorus
2622930,51.55,Kannika,8-May-14,Calcium
2622931,12.22,Kannika,8-May-14,Magnesium
2622932,27.25,Kannika,8-May-14,Chlorides
2622933,28.46,Kannika,8-May-14,Sulphates
2622943,0.82,Kannika,8-May-14,Biochemical Oxygen
2622944,23.04,Kannika,8-May-14,Chemical Oxygen Demand (Cr)
2622945,2.55,Kannika,8-May-14,Chemical Oxygen Demand (Mn)
2622946,0,Kannika,8-May-14,Atrazine
2622947,0,Kannika,8-May-14,"p,p-DDT"
2622948,0,Kannika,8-May-14,gamma-Hexachlorocyclohexane
2622949,42.79,Kannika,8-May-14,Macrozoobenthos
2623415,19.7,Kannika,8-May-14,Water temperature
2623418,8.53,Kannika,8-May-14,Dissolved oxygen
2623420,168.6,Kannika,8-May-14,Total hardness
2623421,152.5,Kannika,8-May-14,Bicarbonates
2623424,152.5,Kannika,8-May-14,Total dissolved salts
2623425,0.09126,Kannika,8-May-14,Ammonium
2623426,0.0109,Kannika,8-May-14,Nitrites
2623427,0.96954,Kannika,8-May-14,Nitrates
2623428,1.3,Kannika,8-May-14,Total nitrogen
2623429,0.0127,Kannika,8-May-14,Orthophosphate-phosphorus
2623430,0.084,Kannika,8-May-14,Total phosphorus
2623431,48.33,Kannika,8-May-14,Calcium
2623432,11.73,Kannika,8-May-14,Magnesium
2623433,24.52,Kannika,8-May-14,Chlorides
2623434,32.14,Kannika,8-May-14,Sulphates
2623444,0.98,Kannika,8-May-14,Biochemical Oxygen
2623445,21.12,Kannika,8-May-14,Chemical Oxygen Demand (Cr)
2623446,2.4,Kannika,8-May-14,Chemical Oxygen Demand (Mn)
2623447,0,Kannika,8-May-14,Atrazine
2623448,0,Kannika,8-May-14,"p,p-DDT"
2623449,0,Kannika,8-May-14,gamma-Hexachlorocyclohexane
2623451,32.46,Kannika,8-May-14,Macrozoobenthos
2623917,19.5,Kannika,8-May-14,Water temperature
2623920,8.45,Kannika,8-May-14,Dissolved oxygen
2623922,172.5,Kannika,8-May-14,Total hardness
2623923,161.65,Kannika,8-May-14,Bicarbonates
2623926,265.2,Kannika,8-May-14,Total dissolved salts
2623927,0.09282,Kannika,8-May-14,Ammonium
2623928,0.0109,Kannika,8-May-14,Nitrites
2623929,0.98988,Kannika,8-May-14,Nitrates
2623930,1.34,Kannika,8-May-14,Total nitrogen
2623931,0.015,Kannika,8-May-14,Orthophosphate-phosphorus
2623932,0.089,Kannika,8-May-14,Total phosphorus
2623933,49.94,Kannika,8-May-14,Calcium
2623934,11.73,Kannika,8-May-14,Magnesium
2623935,26.08,Kannika,8-May-14,Chlorides
2623936,28.85,Kannika,8-May-14,Sulphates
2623946,0.86,Kannika,8-May-14,Biochemical Oxygen
2623947,23.04,Kannika,8-May-14,Chemical Oxygen Demand (Cr)
2623948,2.44,Kannika,8-May-14,Chemical Oxygen Demand (Mn)
2623949,0,Kannika,8-May-14,Atrazine
2623950,0,Kannika,8-May-14,"p,p-DDT"
2623951,0,Kannika,8-May-14,gamma-Hexachlorocyclohexane
2623953,33.93,Kannika,8-May-14,Macrozoobenthos
2624414,20,Sakda,8-May-14,Water temperature
2624417,8.14,Sakda,8-May-14,Dissolved oxygen
2624419,184.6,Sakda,8-May-14,Total hardness
2624420,167.75,Sakda,8-May-14,Bicarbonates
2624423,270.4,Sakda,8-May-14,Total dissolved salts
2624424,0.12012,Sakda,8-May-14,Ammonium
2624425,0.01672,Sakda,8-May-14,Nitrites
2624426,0.8588,Sakda,8-May-14,Nitrates
2624427,1.2,Sakda,8-May-14,Total nitrogen
2624428,0,Sakda,8-May-14,Orthophosphate-phosphorus
2624429,0.122,Sakda,8-May-14,Total phosphorus
2624430,56.39,Sakda,8-May-14,Calcium
2624431,10.75,Sakda,8-May-14,Magnesium
2624432,26.47,Sakda,8-May-14,Chlorides
2624433,38.11,Sakda,8-May-14,Sulphates
2624443,3.8,Sakda,8-May-14,Biochemical Oxygen
2624444,21.12,Sakda,8-May-14,Chemical Oxygen Demand (Cr)
2624445,3.9,Sakda,8-May-14,Chemical Oxygen Demand (Mn)
2624446,0,Sakda,8-May-14,Atrazine
2624447,0,Sakda,8-May-14,"p,p-DDT"
2624448,0,Sakda,8-May-14,gamma-Hexachlorocyclohexane
2624450,35.41,Sakda,8-May-14,Macrozoobenthos
2624911,20,Sakda,8-May-14,Water temperature
2624914,8.85,Sakda,8-May-14,Dissolved oxygen
2624916,172.5,Sakda,8-May-14,Total hardness
2624917,155.55,Sakda,8-May-14,Bicarbonates
2624920,267.8,Sakda,8-May-14,Total dissolved salts
2624921,0.11544,Sakda,8-May-14,Ammonium
2624922,0.0119,Sakda,8-May-14,Nitrites
2624923,0.82942,Sakda,8-May-14,Nitrates
2624924,1.15,Sakda,8-May-14,Total nitrogen
2624925,0,Sakda,8-May-14,Orthophosphate-phosphorus
2624926,0.111,Sakda,8-May-14,Total phosphorus
2624927,54.78,Sakda,8-May-14,Calcium
2624928,8.79,Sakda,8-May-14,Magnesium
2624929,23.35,Sakda,8-May-14,Chlorides
2624930,39,Sakda,8-May-14,Sulphates
2624940,2.3,Sakda,8-May-14,Biochemical Oxygen
2624941,19.2,Sakda,8-May-14,Chemical Oxygen Demand (Cr)
2624942,2.93,Sakda,8-May-14,Chemical Oxygen Demand (Mn)
2624943,0,Sakda,8-May-14,Atrazine
2624944,0,Sakda,8-May-14,"p,p-DDT"
2624945,0,Sakda,8-May-14,gamma-Hexachlorocyclohexane
2624947,47.21,Sakda,8-May-14,Macrozoobenthos
2625408,20,Sakda,8-May-14,Water temperature
2625411,10.02,Sakda,8-May-14,Dissolved oxygen
2625413,176.6,Sakda,8-May-14,Total hardness
2625414,158.6,Sakda,8-May-14,Bicarbonates
2625417,259,Sakda,8-May-14,Total dissolved salts
2625418,0.117,Sakda,8-May-14,Ammonium
2625419,0.014,Sakda,8-May-14,Nitrites
2625420,0.80908,Sakda,8-May-14,Nitrates
2625421,1.13,Sakda,8-May-14,Total nitrogen
2625422,0,Sakda,8-May-14,Orthophosphate-phosphorus
2625423,0.113,Sakda,8-May-14,Total phosphorus
2625424,53.17,Sakda,8-May-14,Calcium
2625425,10.75,Sakda,8-May-14,Magnesium
2625426,24.91,Sakda,8-May-14,Chlorides
2625427,32.59,Sakda,8-May-14,Sulphates
2625437,2.11,Sakda,8-May-14,Biochemical Oxygen
2625438,19.2,Sakda,8-May-14,Chemical Oxygen Demand (Cr)
2625439,3.08,Sakda,8-May-14,Chemical Oxygen Demand (Mn)
2625440,0,Sakda,8-May-14,Atrazine
2625441,0,Sakda,8-May-14,"p,p-DDT"
2625442,0,Sakda,8-May-14,gamma-Hexachlorocyclohexane
2625444,28.03,Sakda,8-May-14,Macrozoobenthos
910653,0.333,Kannika,9-May-14,AGOC-3A
910655,0.325,Kannika,9-May-14,Methylosmoline
910656,0.201,Kannika,9-May-14,Chlorodinine
911556,0.305,Kannika,9-May-14,AGOC-3A
911558,0.263,Kannika,9-May-14,Methylosmoline
911559,0.239,Kannika,9-May-14,Chlorodinine
912473,0.265,Kannika,9-May-14,AGOC-3A
912475,0.315,Kannika,9-May-14,Methylosmoline
912476,0.248,Kannika,9-May-14,Chlorodinine
913425,0.254,Sakda,9-May-14,AGOC-3A
913427,0.276,Sakda,9-May-14,Methylosmoline
913428,0.291,Sakda,9-May-14,Chlorodinine
914380,0.263,Sakda,9-May-14,AGOC-3A
914382,0.276,Sakda,9-May-14,Methylosmoline
914383,0.23,Sakda,9-May-14,Chlorodinine
915345,0.277,Sakda,9-May-14,AGOC-3A
915347,0.257,Sakda,9-May-14,Methylosmoline
915348,0.236,Sakda,9-May-14,Chlorodinine
2564915,17.3,Somchair,14-May-14,Water temperature
2564918,8.28,Somchair,14-May-14,Dissolved oxygen
2564921,447,Somchair,14-May-14,Total dissolved salts
2564922,0.27534,Somchair,14-May-14,Ammonium
2564923,0.0109,Somchair,14-May-14,Nitrites
2564924,1.66788,Somchair,14-May-14,Nitrates
2564925,2.44,Somchair,14-May-14,Total nitrogen
2564926,0.021,Somchair,14-May-14,Orthophosphate-phosphorus
2564927,0.021,Somchair,14-May-14,Total phosphorus
2564929,2.4,Somchair,14-May-14,Biochemical Oxygen
2564930,0,Somchair,14-May-14,Atrazine
2564931,0,Somchair,14-May-14,"p,p-DDT"
2564932,0,Somchair,14-May-14,gamma-Hexachlorocyclohexane
2565906,19.64,Busarakhan,14-May-14,Water temperature
2565909,7.33,Busarakhan,14-May-14,Dissolved oxygen
2565912,433,Busarakhan,14-May-14,Total dissolved salts
2565913,0.31824,Busarakhan,14-May-14,Ammonium
2565914,0.028,Busarakhan,14-May-14,Nitrites
2565915,1.61816,Busarakhan,14-May-14,Nitrates
2565916,2.47,Busarakhan,14-May-14,Total nitrogen
2565917,0.0372,Busarakhan,14-May-14,Orthophosphate-phosphorus
2565918,0.043,Busarakhan,14-May-14,Total phosphorus
2565919,2.34,Busarakhan,14-May-14,Dissolved silicates
2565921,1.3,Busarakhan,14-May-14,Biochemical Oxygen
2565922,0,Busarakhan,14-May-14,Atrazine
2565923,0,Busarakhan,14-May-14,"p,p-DDT"
2565924,0,Busarakhan,14-May-14,gamma-Hexachlorocyclohexane
2566735,15,Decha,15-May-14,Water temperature
2566738,12.8,Decha,15-May-14,Dissolved oxygen
2566741,0,Decha,15-May-14,Ammonium
2566742,0.02,Decha,15-May-14,Nitrites
2566743,0.474,Decha,15-May-14,Nitrates
2566744,4,Decha,15-May-14,Total nitrogen
2566745,0.015,Decha,15-May-14,Orthophosphate-phosphorus
2566746,0.063,Decha,15-May-14,Total phosphorus
2566747,2.606,Decha,15-May-14,Dissolved silicates
2566748,28.08,Decha,15-May-14,Sodium
2566749,3.28,Decha,15-May-14,Potassium
2566751,2.8,Decha,15-May-14,Biochemical Oxygen
2566752,12.5,Decha,15-May-14,Chemical Oxygen Demand (Cr)
2566753,3,Decha,15-May-14,Chemical Oxygen Demand (Mn)
2566754,0.2,Decha,15-May-14,Petroleum hydrocarbons
2561470,17,Boonsri,16-May-14,Water temperature
2561473,7.28,Boonsri,16-May-14,Dissolved oxygen
2561474,77.76,Boonsri,16-May-14,Oxygen saturation
2561476,181.68,Boonsri,16-May-14,Total hardness
2561477,169.58,Boonsri,16-May-14,Bicarbonates
2561480,160,Boonsri,16-May-14,Total dissolved salts
2561481,0.092,Boonsri,16-May-14,Ammonium
2561482,0.036,Boonsri,16-May-14,Nitrites
2561483,0.768,Boonsri,16-May-14,Nitrates
2561484,1.12,Boonsri,16-May-14,Total nitrogen
2561485,0.127,Boonsri,16-May-14,Orthophosphate-phosphorus
2561486,0.136,Boonsri,16-May-14,Total phosphorus
2561487,6.2,Boonsri,16-May-14,Dissolved silicates
2561488,19,Boonsri,16-May-14,Sodium
2561489,2,Boonsri,16-May-14,Potassium
2561490,53.43,Boonsri,16-May-14,Calcium
2561491,11.64,Boonsri,16-May-14,Magnesium
2561492,12.57,Boonsri,16-May-14,Chlorides
2561493,25.82,Boonsri,16-May-14,Sulphates
2561495,2.68,Boonsri,16-May-14,Biochemical Oxygen
2561496,13.64,Boonsri,16-May-14,Chemical Oxygen Demand (Cr)
2561497,2.82,Boonsri,16-May-14,Chemical Oxygen Demand (Mn)
2561498,5.108,Boonsri,16-May-14,Total organic carbon
2561499,0,Boonsri,16-May-14,Anionic active surfactants
2562736,16.5,Boonsri,16-May-14,Water temperature
2562739,7.37,Boonsri,16-May-14,Dissolved oxygen
2562740,77.91,Boonsri,16-May-14,Oxygen saturation
2562742,176.77,Boonsri,16-May-14,Total hardness
2562743,160.43,Boonsri,16-May-14,Bicarbonates
2562746,203,Boonsri,16-May-14,Total dissolved salts
2562747,0.113,Boonsri,16-May-14,Ammonium
2562748,0.019,Boonsri,16-May-14,Nitrites
2562749,0.55,Boonsri,16-May-14,Nitrates
2562750,0.13,Boonsri,16-May-14,Orthophosphate-phosphorus
2562751,0.16,Boonsri,16-May-14,Total phosphorus
2562752,3.1,Boonsri,16-May-14,Dissolved silicates
2562753,18,Boonsri,16-May-14,Sodium
2562754,2,Boonsri,16-May-14,Potassium
2562755,50.19,Boonsri,16-May-14,Calcium
2562756,9.7,Boonsri,16-May-14,Magnesium
2562757,12.92,Boonsri,16-May-14,Chlorides
2562758,33.18,Boonsri,16-May-14,Sulphates
2562760,1.97,Boonsri,16-May-14,Biochemical Oxygen
2562761,11.16,Boonsri,16-May-14,Chemical Oxygen Demand (Cr)
2562762,2.19,Boonsri,16-May-14,Chemical Oxygen Demand (Mn)
2562763,4.949,Boonsri,16-May-14,Total organic carbon
2562764,0,Boonsri,16-May-14,Anionic active surfactants
2563832,16.5,Boonsri,16-May-14,Water temperature
2563835,8.03,Boonsri,16-May-14,Dissolved oxygen
2563836,84.91,Boonsri,16-May-14,Oxygen saturation
2563838,173.56,Boonsri,16-May-14,Total hardness
2563839,165.31,Boonsri,16-May-14,Bicarbonates
2563842,210,Boonsri,16-May-14,Total dissolved salts
2563843,0.044,Boonsri,16-May-14,Ammonium
2563844,0.017,Boonsri,16-May-14,Nitrites
2563845,0.54,Boonsri,16-May-14,Nitrates
2563846,0.1,Boonsri,16-May-14,Orthophosphate-phosphorus
2563847,0.12,Boonsri,16-May-14,Total phosphorus
2563848,3,Boonsri,16-May-14,Dissolved silicates
2563849,51.81,Boonsri,16-May-14,Calcium
2563850,10.67,Boonsri,16-May-14,Magnesium
2563851,13.16,Boonsri,16-May-14,Chlorides
2563852,29.75,Boonsri,16-May-14,Sulphates
2563854,2.42,Boonsri,16-May-14,Biochemical Oxygen
2563855,14.88,Boonsri,16-May-14,Chemical Oxygen Demand (Cr)
2563856,2.5,Boonsri,16-May-14,Chemical Oxygen Demand (Mn)
2563857,5.293,Boonsri,16-May-14,Total organic carbon
2563858,0.1,Boonsri,16-May-14,Anionic active surfactants
2567285,10,Achara,16-May-14,Water temperature
2567287,8.7,Achara,16-May-14,Dissolved oxygen
2567288,77,Achara,16-May-14,Oxygen saturation
2567292,0.051,Achara,16-May-14,Ammonium
2567293,0.015,Achara,16-May-14,Nitrites
2567294,0.69,Achara,16-May-14,Nitrates
2567295,1.09,Achara,16-May-14,Total nitrogen
2567296,0.009,Achara,16-May-14,Orthophosphate-phosphorus
2567297,0.027,Achara,16-May-14,Total phosphorus
2567298,1.6,Achara,16-May-14,Dissolved silicates
2567299,26.3,Achara,16-May-14,Calcium
2567300,2.2,Achara,16-May-14,Magnesium
2567301,6.7,Achara,16-May-14,Chlorides
2567307,0.022,Achara,16-May-14,Mercury
2567310,2.1,Achara,16-May-14,Biochemical Oxygen
2567311,5,Achara,16-May-14,Chemical Oxygen Demand (Cr)
2567312,2.8,Achara,16-May-14,Chemical Oxygen Demand (Mn)
2567313,0,Achara,16-May-14,Atrazine
2567314,0,Achara,16-May-14,"p,p-DDT"
2567315,0,Achara,16-May-14,gamma-Hexachlorocyclohexane
2575989,19,Tansanee,16-May-14,Water temperature
2575991,0.059,Tansanee,16-May-14,Ammonium
2575992,0.055,Tansanee,16-May-14,Nitrites
2575993,2.34,Tansanee,16-May-14,Nitrates
2575994,3,Tansanee,16-May-14,Total nitrogen
2575995,0.086,Tansanee,16-May-14,Orthophosphate-phosphorus
2575996,0.159,Tansanee,16-May-14,Total phosphorus
2575997,4.92,Tansanee,16-May-14,Biochemical Oxygen
2575998,60.07,Tansanee,16-May-14,Chemical Oxygen Demand (Cr)
2575999,6.22,Tansanee,16-May-14,Chemical Oxygen Demand (Mn)
2576000,3.35,Tansanee,16-May-14,Total organic carbon
2576001,2.78,Tansanee,16-May-14,Dissolved organic carbon
2578122,21,Chai,16-May-14,Water temperature
2578125,7.92,Chai,16-May-14,Dissolved oxygen
2578128,255,Chai,16-May-14,Total dissolved salts
2578129,0.0858,Chai,16-May-14,Ammonium
2578130,0.0131,Chai,16-May-14,Nitrites
2578131,1.3185,Chai,16-May-14,Nitrates
2578132,1.53,Chai,16-May-14,Total nitrogen
2578133,0.0326,Chai,16-May-14,Orthophosphate-phosphorus
2578134,0.05,Chai,16-May-14,Total phosphorus
2578135,1.53,Chai,16-May-14,Dissolved silicates
2578136,46.1,Chai,16-May-14,Calcium
2578137,28,Chai,16-May-14,Magnesium
2578138,31,Chai,16-May-14,Chlorides
2578148,1.78,Chai,16-May-14,Biochemical Oxygen
2578149,25.58,Chai,16-May-14,Chemical Oxygen Demand (Cr)
2578150,3.85,Chai,16-May-14,Chemical Oxygen Demand (Mn)
2579118,21,Chai,16-May-14,Water temperature
2579121,8.52,Chai,16-May-14,Dissolved oxygen
2579124,244,Chai,16-May-14,Total dissolved salts
2579125,0.09672,Chai,16-May-14,Ammonium
2579126,0.014,Chai,16-May-14,Nitrites
2579127,1.3885,Chai,16-May-14,Nitrates
2579128,1.62,Chai,16-May-14,Total nitrogen
2579129,0.03586,Chai,16-May-14,Orthophosphate-phosphorus
2579130,0.05,Chai,16-May-14,Total phosphorus
2579131,1.76,Chai,16-May-14,Dissolved silicates
2579132,50,Chai,16-May-14,Calcium
2579133,23.1,Chai,16-May-14,Magnesium
2579134,32.3,Chai,16-May-14,Chlorides
2579144,1.71,Chai,16-May-14,Biochemical Oxygen
2579145,23.62,Chai,16-May-14,Chemical Oxygen Demand (Cr)
2579146,3.41,Chai,16-May-14,Chemical Oxygen Demand (Mn)
2580112,21,Chai,16-May-14,Water temperature
2580115,8.49,Chai,16-May-14,Dissolved oxygen
2580118,244,Chai,16-May-14,Total dissolved salts
2580119,0.11154,Chai,16-May-14,Ammonium
2580120,0.0149,Chai,16-May-14,Nitrites
2580121,1.43849,Chai,16-May-14,Nitrates
2580122,1.66,Chai,16-May-14,Total nitrogen
2580123,0.03912,Chai,16-May-14,Orthophosphate-phosphorus
2580124,0.05,Chai,16-May-14,Total phosphorus
2580125,1.82,Chai,16-May-14,Dissolved silicates
2580126,46.1,Chai,16-May-14,Calcium
2580127,26.8,Chai,16-May-14,Magnesium
2580128,31,Chai,16-May-14,Chlorides
2580138,2.43,Chai,16-May-14,Biochemical Oxygen
2580139,23.62,Chai,16-May-14,Chemical Oxygen Demand (Cr)
2580140,3.71,Chai,16-May-14,Chemical Oxygen Demand (Mn)
889413,0.299,Boonsri,16-May-14,AGOC-3A
889415,0.332,Boonsri,16-May-14,Methylosmoline
889416,0.267,Boonsri,16-May-14,Chlorodinine
890958,0.257,Boonsri,16-May-14,AGOC-3A
890960,0.252,Boonsri,16-May-14,Methylosmoline
890961,0.275,Boonsri,16-May-14,Chlorodinine
892392,0.297,Boonsri,16-May-14,AGOC-3A
892394,0.329,Boonsri,16-May-14,Methylosmoline
892395,0.236,Boonsri,16-May-14,Chlorodinine
2561509,18,Boonsri,22-May-14,Water temperature
2561512,10.03,Boonsri,22-May-14,Dissolved oxygen
2561513,109.2,Boonsri,22-May-14,Oxygen saturation
2561515,181.58,Boonsri,22-May-14,Total hardness
2561516,169.58,Boonsri,22-May-14,Bicarbonates
2561519,195,Boonsri,22-May-14,Total dissolved salts
2561520,0.028,Boonsri,22-May-14,Ammonium
2561521,0.021,Boonsri,22-May-14,Nitrites
2561522,0.603,Boonsri,22-May-14,Nitrates
2561523,0.061,Boonsri,22-May-14,Orthophosphate-phosphorus
2561524,0.11,Boonsri,22-May-14,Total phosphorus
2561525,4.3,Boonsri,22-May-14,Dissolved silicates
2561526,19,Boonsri,22-May-14,Sodium
2561527,2,Boonsri,22-May-14,Potassium
2561528,50.19,Boonsri,22-May-14,Calcium
2561529,13.58,Boonsri,22-May-14,Magnesium
2561530,13.96,Boonsri,22-May-14,Chlorides
2561531,30.8,Boonsri,22-May-14,Sulphates
2561532,33.8,Boonsri,22-May-14,Zinc
2561534,2.102,Boonsri,22-May-14,Copper
2561536,1.05,Boonsri,22-May-14,Chromium
2561538,3.45,Boonsri,22-May-14,Lead
2561540,0,Boonsri,22-May-14,Cadmium
2561542,0.042,Boonsri,22-May-14,Mercury
2561544,2.14,Boonsri,22-May-14,Nickel
2561546,0,Boonsri,22-May-14,Arsenic
2561548,2.11,Boonsri,22-May-14,Biochemical Oxygen
2561549,11.16,Boonsri,22-May-14,Chemical Oxygen Demand (Cr)
2561550,4.25,Boonsri,22-May-14,Chemical Oxygen Demand (Mn)
2561551,4.295,Boonsri,22-May-14,Total organic carbon
2561552,0.121,Boonsri,22-May-14,Anionic active surfactants
2561554,0,Boonsri,22-May-14,Atrazine
2561555,0,Boonsri,22-May-14,"p,p-DDT"
2561556,0,Boonsri,22-May-14,gamma-Hexachlorocyclohexane
2566758,0.297,Decha,23-May-14,Ammonium
2566759,0.025,Decha,23-May-14,Nitrites
2566760,0.495,Decha,23-May-14,Nitrates
2566761,4,Decha,23-May-14,Total nitrogen
2566762,0.033,Decha,23-May-14,Orthophosphate-phosphorus
2566763,0.173,Decha,23-May-14,Total phosphorus
2578160,19.46,Chai,23-May-14,Water temperature
2578163,9.01,Chai,23-May-14,Dissolved oxygen
2578164,0.02574,Chai,23-May-14,Ammonium
2578165,0.02888,Chai,23-May-14,Nitrites
2578166,1.5483,Chai,23-May-14,Nitrates
2578167,1.66,Chai,23-May-14,Total nitrogen
2578168,0.03586,Chai,23-May-14,Orthophosphate-phosphorus
2578169,0.09,Chai,23-May-14,Total phosphorus
2578170,2,Chai,23-May-14,Dissolved silicates
2578172,1.64,Chai,23-May-14,Biochemical Oxygen
2578173,0,Chai,23-May-14,Atrazine
2578174,0,Chai,23-May-14,"p,p-DDT"
2578175,0,Chai,23-May-14,gamma-Hexachlorocyclohexane
2579155,19.3,Chai,23-May-14,Water temperature
2579158,9.08,Chai,23-May-14,Dissolved oxygen
2579159,0,Chai,23-May-14,Ammonium
2579160,0.0179,Chai,23-May-14,Nitrites
2579161,1.5483,Chai,23-May-14,Nitrates
2579162,1.62,Chai,23-May-14,Total nitrogen
2579163,0.05216,Chai,23-May-14,Orthophosphate-phosphorus
2579164,0.08,Chai,23-May-14,Total phosphorus
2579165,2.05,Chai,23-May-14,Dissolved silicates
2579167,1.13,Chai,23-May-14,Biochemical Oxygen
2579168,0,Chai,23-May-14,Atrazine
2579169,0,Chai,23-May-14,"p,p-DDT"
2579170,0,Chai,23-May-14,gamma-Hexachlorocyclohexane
2580150,19.28,Chai,23-May-14,Water temperature
2580153,8.96,Chai,23-May-14,Dissolved oxygen
2580154,0,Chai,23-May-14,Ammonium
2580155,0.0249,Chai,23-May-14,Nitrites
2580156,1.5384,Chai,23-May-14,Nitrates
2580157,1.58,Chai,23-May-14,Total nitrogen
2580158,0.04564,Chai,23-May-14,Orthophosphate-phosphorus
2580159,0.09,Chai,23-May-14,Total phosphorus
2580160,2,Chai,23-May-14,Dissolved silicates
2580162,1.63,Chai,23-May-14,Biochemical Oxygen
2580163,0,Chai,23-May-14,Atrazine
2580164,0,Chai,23-May-14,"p,p-DDT"
2580165,0,Chai,23-May-14,gamma-Hexachlorocyclohexane
901298,0.291,Kohsoom,26-May-14,AGOC-3A
901300,0.345,Kohsoom,26-May-14,Methylosmoline
901301,0.253,Kohsoom,26-May-14,Chlorodinine
2564948,17,Somchair,28-May-14,Water temperature
2564951,11.09,Somchair,28-May-14,Dissolved oxygen
2564952,0.38844,Somchair,28-May-14,Ammonium
2564953,0.06688,Somchair,28-May-14,Nitrites
2564954,2.2975,Somchair,28-May-14,Nitrates
2564955,2.77,Somchair,28-May-14,Total nitrogen
2564956,0.20212,Somchair,28-May-14,Orthophosphate-phosphorus
2564957,0.309,Somchair,28-May-14,Total phosphorus
2564959,3.09,Somchair,28-May-14,Biochemical Oxygen
2565940,20,Busarakhan,28-May-14,Water temperature
2565943,9.68,Busarakhan,28-May-14,Dissolved oxygen
2565944,0.38376,Busarakhan,28-May-14,Ammonium
2565945,0.0581,Busarakhan,28-May-14,Nitrites
2565946,2.0078,Busarakhan,28-May-14,Nitrates
2565947,2.46,Busarakhan,28-May-14,Total nitrogen
2565948,0.09617,Busarakhan,28-May-14,Orthophosphate-phosphorus
2565949,0.193,Busarakhan,28-May-14,Total phosphorus
2565950,2.27,Busarakhan,28-May-14,Dissolved silicates
2565952,1.92,Busarakhan,28-May-14,Biochemical Oxygen
2627486,18.5,Kohsoom,28-May-14,Water temperature
2627489,7.01,Kohsoom,28-May-14,Dissolved oxygen
2627490,77.03,Kohsoom,28-May-14,Oxygen saturation
2627492,236.799,Kohsoom,28-May-14,Total hardness
2627493,218.01,Kohsoom,28-May-14,Bicarbonates
2627496,330,Kohsoom,28-May-14,Total dissolved salts
2627497,1.365,Kohsoom,28-May-14,Ammonium
2627498,0.082,Kohsoom,28-May-14,Nitrites
2627499,0.788,Kohsoom,28-May-14,Nitrates
2627500,2.726,Kohsoom,28-May-14,Total nitrogen
2627501,0.199,Kohsoom,28-May-14,Orthophosphate-phosphorus
2627502,0.275,Kohsoom,28-May-14,Total phosphorus
2627503,25.6,Kohsoom,28-May-14,Sodium
2627504,2.8,Kohsoom,28-May-14,Potassium
2627505,67.55,Kohsoom,28-May-14,Calcium
2627506,13.51,Kohsoom,28-May-14,Magnesium
2627507,34.014,Kohsoom,28-May-14,Chlorides
2627508,61.133,Kohsoom,28-May-14,Sulphates
2627509,3.4,Kohsoom,28-May-14,Zinc
2627511,6,Kohsoom,28-May-14,Copper
2627513,2.1,Kohsoom,28-May-14,Chromium
2627515,0.85,Kohsoom,28-May-14,Lead
2627517,0,Kohsoom,28-May-14,Cadmium
2627519,10,Kohsoom,28-May-14,Nickel
2627521,1.9,Kohsoom,28-May-14,Arsenic
2627523,6.3,Kohsoom,28-May-14,Biochemical Oxygen
2627524,30.3,Kohsoom,28-May-14,Chemical Oxygen Demand (Cr)
2627525,6.84,Kohsoom,28-May-14,Chemical Oxygen Demand (Mn)
2627526,4.307,Kohsoom,28-May-14,Total organic carbon
2627527,0.17,Kohsoom,28-May-14,Anionic active surfactants
2627529,0,Kohsoom,28-May-14,Atrazine
2627530,0,Kohsoom,28-May-14,"p,p-DDT"
2627531,0,Kohsoom,28-May-14,gamma-Hexachlorocyclohexane
905727,0.275,Somchair,30-May-14,AGOC-3A
905729,0.314,Somchair,30-May-14,Methylosmoline
905730,0.253,Somchair,30-May-14,Chlorodinine
906317,0.296,Busarakhan,30-May-14,AGOC-3A
906319,0.314,Busarakhan,30-May-14,Methylosmoline
906320,0.212,Busarakhan,30-May-14,Chlorodinine
902476,6.444,Chai,31-May-14,AGOC-3A
902478,0.31,Chai,31-May-14,Methylosmoline
902479,0.23,Chai,31-May-14,Chlorodinine
903601,0.27,Chai,31-May-14,AGOC-3A
903603,0.274,Chai,31-May-14,Methylosmoline
903604,0.272,Chai,31-May-14,Chlorodinine
904735,0.256,Chai,31-May-14,AGOC-3A
904737,0.284,Chai,31-May-14,Methylosmoline
904738,0.25,Chai,31-May-14,Chlorodinine
2564968,24,Somchair,5-Jun-14,Water temperature
2564971,7.15,Somchair,5-Jun-14,Dissolved oxygen
2564974,445,Somchair,5-Jun-14,Total dissolved salts
2564975,0.25662,Somchair,5-Jun-14,Ammonium
2564976,0.0359,Somchair,5-Jun-14,Nitrites
2564977,2.9769,Somchair,5-Jun-14,Nitrates
